id	document	label
3570203	코믹하지도 슬프지도 않고 이런 뭐니 내용은 또 뭐야 가면갈수록 지겨웠다	NEGATIVE
8827577	류덕환의 신의퀴즈는 신의 한수였다!	POSITIVE
8513467	오랜만에 봤는데...편집, 대사, 연기...오글거리고...좀 안맞음;;;	NEGATIVE
8477212	귀여워요 에헤헹 패턴,자기만의 패턴.아니 어쩌면 자기 기만의 패턴.U턴,너를 목격하고 유턴.아니 어쩌면 너에게로 돌아가는 P턴.그렇게 나는 아직 인턴.너에게 훌쩍 뛰었다 착지하는나는 영원한 인턴.랜턴,너는 나를 비추는 랜턴.	POSITIVE
6571993	내 아까운 시간을 버리게한 쓰레기 재미없다..2점부터 점수준것들 M창	NEGATIVE
10066732	무릅쏴 일제 사격은 대체 어디서 나온 대본인지요??? 유명을 달리한 30여 군 경찰 분들의 명복을 바래봅니다.	NEGATIVE
5761414	커트코베인의 전기를 먼저 읽던지... 진짜 고독함은 낭만적이지 않지.. 이영화처럼	POSITIVE
380142	영화는 안보고 포스터만 봐도 1점주기 아까움	NEGATIVE
8673152	팬픽 같은 느낌. 만화책으로는 봤지만 애니로는 많이 못봐서.. 2배속으로 돌려봤는데도 지겹더라.	NEGATIVE
7513139	많이 알려지지 않은 작품인데 스탤론에 대해 관심을 있으면 한번쯤 보게될 수작 재난영화	POSITIVE
4453332	킬링타임용?? 정말 시간아깝다!	NEGATIVE
5778264	설정만 그럴듯하고, 개연성과 플롯은 나몰라라~.	NEGATIVE
3799776	평소 시간이 정 가지 않거든 보길...	NEGATIVE
7610867	성유리진짜짜증난다. 뭐 캐릭터니까 본인은 아닐수있지만 일부러 떼놓는것도 짜증나고 그렇게 걱정되면 집을사주든가. 얼른 기억이 다 돌아와서 지가 했던행동 후회하는 것좀 나왔으면	NEGATIVE
8626168	모든배우들이 연기력이 굿 ~~최고의드라마	POSITIVE
4793069	싸우자!	NEGATIVE
573771	퀸틴 타란티노의 포룸을 어줍잖게 패러디한 졸작	NEGATIVE
9950660	내 생에 가장 아까운 2시간	NEGATIVE
10254587	급식충들이나 물고 빨 영화	NEGATIVE
8682535	이 영화를 돈 주고 봤네요 ㅡㅡ;; 정말..이걸 영화라고 봤다니 앞뒤도 안맞고 영화가 산으로 가는..	NEGATIVE
8045752	너무재밋당최지우연기잘한다^^♥	POSITIVE
8568063	딱말해준다잉 안나온다	NEGATIVE
8554811	이런게 말그대로 재미있는 영화	POSITIVE
4895219	완전 별로네요	NEGATIVE
8634610	시리즈 중에 가장 재밌다. 여기서부터 본격 좀비물~~	POSITIVE
3518685	막강 캐스팅을 물타기한 어설픈 연출과 구성.	NEGATIVE
1369658	짜장면 되고싶냐?	NEGATIVE
730088	진심성이란 건 기대하지 말라, 시각적인 황홀경이나 즐겨라!	NEGATIVE
10163485	기존의 매력에 화끈한 액션까지 즐길 수 있는 건 극장판만의 매력	POSITIVE
8565715	오랜만에 봤는데 요즘 영화보다도 더 재밌어요 마지막에 미그기가 미사일발사했을때 대신 전투기가 격추당하는 장면은 정말 압권이었습니다	POSITIVE
9776308	영화의 큰 줄기는 복수~이병헌이 복수에 성공함으로써 통쾌함을 느낄것이다~~에릭도 총팔이의 복수를 위해 등장하는거임~	POSITIVE
9478880	재밌습니돠다다다~~	POSITIVE
7555786	ㅋㅋㅋ 산 넘어 산, 또 산 넘어 산...ㅋㅋㅋ ㅉㅉㅉ...	NEGATIVE
10078198	가슴이 뭉클.. 아름답딘	POSITIVE
6243689	민감한 소재를 어떻게 이렇게 뻔뻔하게 만들 수 있는지...?	NEGATIVE
1310694	안성기 인생 최악의 영화로 남을것 ㅋㅋ	NEGATIVE
1203963	정말 감동적인 영화. 캐스팅 쵝오!!	POSITIVE
3208409	육식공룡중에서 빌딩보다 더큰공룡이어딧노 ㅋㅋㅋㅋㅋㅋ	NEGATIVE
6061784	중2때 극장 모퉁이에서 봤던 영화 ? 그때의 감동을 추억으로 더듬을 수 밖에 없는 쓸쓸함?	POSITIVE
4083134	쵝오	POSITIVE
6184795	제발 다른 인간들 보고 욕좀해줘라 ㅋㅋ 시간, 배우 정말 아깝다.	NEGATIVE
4862228	이딴게 이렇게 평이 높다니	NEGATIVE
5890638	4	NEGATIVE
1152657	기분 완전 상콤해지는데? ㅋ	POSITIVE
170754	행여나 여름방학 특선으로 티비에 하더라도 보지마라	NEGATIVE
7798485	이야기가 너무 뻔해	NEGATIVE
325071	장선우 여전히 쓰레기	NEGATIVE
6116919	단편적인 캐릭터들과 복잡한 구조가 '왜?'라는 질문만 남게하는 아쉬운 영화	NEGATIVE
4485436	이런 영화는 별로 코드가 맞지 않는다는..	NEGATIVE
7556177	등장인물들 모두 짱~~	POSITIVE
9280489	새로운 시도는 신선해지만, 당태종, 공자에 이어 이번에도 주윤발을 써야했는지.. 중국의 최수종(왕건, 대조영, 장보고, 박태준)인 듯..	NEGATIVE
2971608	최악의 애니. 스토리 연결 안 되고.. 편집도 엉망에다가 엉성하기 짝이 없음.	NEGATIVE
454327	.정말 최고의 드라마..외국드라마 첨으로 깊게 빠져듬.	POSITIVE
158150	무삭제판보셈..ㅋㅋ	NEGATIVE
9320376	매주 기대하게 하는 삼총사!!!	POSITIVE
8046655	처음엔 뭔가 3류 같은 좀비 분장 때문에 보기 싫었는데 보면 볼 수록 빠져 들게 되네요..정말 이 작품 좋습니다!^^	POSITIVE
9452145	평점낮아서 기대안하고봤는데 의외로 지루하지않게 봤다. 일단 배우들 연기가 상당히 현실적이고 리얼해서 좋았음. 그리고 스토리 전개, 감독이 전하고자 하는 메시지 이런게 느껴져서 꽤 흥미로웠음. 김기덕스타일 좋아하는사람은 평점 믿지말고 볼것	POSITIVE
7797601	ㅇ올밴 재편성때 광희한테 쫓겨나고 이번엔 유세윤 음주운전때매 쫓겨나고 ... 안타깝고 실망스러울뿐이다	NEGATIVE
5198077	그럭저럭 볼만한 장면들. 그런데 좀 늘어짐	NEGATIVE
7325345	한국영화흥행의 시작점	POSITIVE
3208927	빨리다음편도나와라ㅠ	POSITIVE
7508664	멋진 영화화	POSITIVE
5867823	당시 명필름을 부도직전까지 몰고갔던,문제적졸작.한동안이은,심재명부부는넉다운당함	NEGATIVE
8744028	잘 만들었다. 중국의 현실을 꾸밈없이 보여 주는 영화이다. 영화 내내 중국에 와 있는 듯한 느낌을 받았다. 꾸미지 않는 시골 거리며, 시내 곳곳에 나오는 방송들, 음악들까지도 중국을 너무 잘 묘사하였다.	POSITIVE
8923407	의리로도 채울수없는 허전함...	NEGATIVE
9673737	내 취향은 아닌듯 배우연기가지고 모라하진 않겠지만 나머지 구성들이 별로인듯	NEGATIVE
8485022	막장드라마가 따로없구만	NEGATIVE
6295584	지루하다..	NEGATIVE
8653094	이런게 영화라는거죠.	POSITIVE
9813577	이질감 없이 공감할 수 있는 인간의 양면성	POSITIVE
7469625	구식 촬영 기법이 그나마 있던 액션의 격을 떨어뜨리고, 이해가지 않는 인물의 행동은 답답하다.	NEGATIVE
3058374	한번 사는 인생 솔직히 살고싶다. 30대후반인 나에게도 용기가 생기게 하는 영화	POSITIVE
719310	이 영화의 최악의 상태에 할말을 잃었던..정말 어이가 없었던..	NEGATIVE
9081494	일주일 내내 두부만 먹은 것 같은 느낌...	NEGATIVE
743160	꽤 고어가많다 그래도재미있다	POSITIVE
9431078	훈훈한만남. . .가슴따듯ㅈ해짐	POSITIVE
8991599	2005년이면 좋은 영화 많이 나올 때인데... 요런 OOO가~~~ ㅋㅋㅋ	NEGATIVE
3606446	억지...억지....	NEGATIVE
9647506	참 둘다 연기 끝내준다 남녀주인공 둘다 저렇게연기하기힘들건데 특히 남자 주인공은 연기한지50년 정도됬는데	NEGATIVE
9165956	레이 시우민 사랑하고 엑소 화이팅	POSITIVE
5799615	음악은 아니지만 위대한 교향곡을 완성했다	POSITIVE
2062443	쵝오	POSITIVE
2006808	(구)성이나 연출이 매우 (미)진한 (호)러물...	NEGATIVE
8426859	감격시대 회를 거듭할수록 빠져들게 만드네요. 본방사수하겠습니다.	POSITIVE
3873139	반지의제왕	NEGATIVE
10032565	개인적으로 소재가 참 아쉽다... 누가 비슷하게 제대로 만들었음 좋겠어요	NEGATIVE
9039472	날고기와 코스요리의 공존.	POSITIVE
7968524	이런 쓰레기를 유작으로 남기다니... 미키루크, 킴베이싱어, 셰릴린펜, 조안 시버런스같은 당대의 매혹적인 배우를 맘껏 부리던 그가, 큰 지명도 없는 포르노 배우를 주연으로 쓰는 지경에 이를 정도로 몰락한 이유가 뭘까	NEGATIVE
9183906	작품성 있는 영화는 10점이다.	POSITIVE
9381984	말 필요엄따~~~~진정	POSITIVE
9553154	욕도안나온다...영화예산을 차라리 나한테 줘라.	NEGATIVE
9932105	서극의 공산당 찬양영화 보는 내내 위화감만 듬.	NEGATIVE
4561328	이도 저도 아닌 망작. 뭐하자는 건지 모르겠음.	NEGATIVE
8182570	아이유가 나오는데 시청률이 4점대라니..한채영 아이유만가가지고도 어느정도는 나올텐데..문제는 장근석이야 남자는물론 여자들도 싫어하니ㅡㅡ	NEGATIVE
176708	주x 서민들 돈빨아서 잘하는짓이다	NEGATIVE
7954593	너무 귀엽고 박진감마저 느껴졌던 영화 ~ 거기에 깨알같이 등장하는 대한민국 신동 뿌듯했어요 ㅋ	POSITIVE
3294944	숨은 명작이다.. 천재감독!!	POSITIVE
7088102	집으로 돌아온 무어 중령의 얼굴이 잊혀지지 않는다.	POSITIVE
3394082	증말 어이없고 전혀 내용이 연결되지 않는 최악의 영화.	NEGATIVE
3539251	전 이거 사촌동생들이랑 엄청 재밌게 봤어요 ㅋㅋㅋ 그래도 10점은 NO-2005/?/?-H	POSITIVE
4520600	TV판 8점을 주겠지만,다른것이 있을것이란 말과 달리 거시기밖에 없다. 실망이다.	NEGATIVE
9397741	록키는 무조건 10점줘야함	POSITIVE
9302410	걍 ㅆㄹㄱ 이게 드라마?	NEGATIVE
3599644	선교를 꿈꾸는 한 사람으로 많은 도전이 되었습니다 주님의 축복이 언제나 함께하기를	POSITIVE
9929509	아오 유치해.,.,.,.,.,..,	NEGATIVE
9149448	하여튼 허구헌날 조폭이야 ㅋㅋㅋ 개쓰x기 한국영화의 현실 ㅋㅋㅋ가족영화까지 조폭을 끌어다 붙이냐? ㅋㅋㅋ	NEGATIVE
10245134	스타트랙보다100배재미있음	POSITIVE
158343	우디 앨런같은 감독이 그리운 현대...	POSITIVE
9505507	어째서 틴토가 에로계의 거장인지 모르겟다	NEGATIVE
10148630	이런 영화 다신 없다...50번은 넘게 본 영화	POSITIVE
7505936	원작 소설을 안읽은 사람들은 진짜 보면서 답답합니다.. 특히 엔딩	NEGATIVE
9513935	꿀잼 영화 추억이다ㅜㅜ	POSITIVE
2902421	B급영화의 찬사를...타란티노와 로드리게즈에게 찬사를...	POSITIVE
8391721	엿. 더 이상의 자세한 설명은 생략한다.	NEGATIVE
9599544	촬영 감독이 초보인지, 장비가 후진 건지. 영상이 흔들려서 화면이 매우 불안정.	NEGATIVE
6482865	조금 졸리긴했지만 재밌었다.마지막엔 내가슴을 울렸다.만약 이걸 찰흙이아닌 진짜사람이 연기했다면 난 정말눈물을 흘렸을지도 모른다.	POSITIVE
2142236	아 말도 안돼고 재미없는데 내가 이상한건가 ...	NEGATIVE
9131476	겁나재밌기만하네.. 아무생각없이봤다가 눈물크리맞은영화	POSITIVE
2657052	이딴 것도 영화라고... 속편 낼 생각하고 있었다니 미쳤지//	NEGATIVE
4424543	보는 시간조차 아까운 영화...	NEGATIVE
7052473	아직도 이런 대작을 접하지못한이들이 잇는가....?말이필요없다 2시간40분이 짦게느껴질정도로 그야말로 대작!!	POSITIVE
8679456	송혜교가 이뻐서 2점. 감독의 의도가 표현하고싶어하는 느낌은 알겠으나 그래서 더 못만들었다 생각됨 찝어 말하기 어려울정도로 모든점이 엉망	NEGATIVE
9591157	맞추자 ㅍ?차븟ㅇㄱ디시	NEGATIVE
6588539	의지가 모자랍니다	NEGATIVE
9722653	이런건 보는거 아니야 ㅡㅡ^	NEGATIVE
2885327	이거야말로 구제불능이군..	NEGATIVE
5185837	출가 후 이 영화 첨으로 보았습니다. 김해 은하사 좋네요. 액션 코미디 재밌었습니다.	POSITIVE
1134299	스티플러의 연기는 정말ㅋ정말 배우들 사랑하고 존경한다. ㅋ	POSITIVE
427131	이 영화를 보는 자체가 고통이며, 보는 순간 난 죄인이 된다...	POSITIVE
11633	하하하 그럼 전무송이 괴노인이겠네 ㅋㅋ 보고싶은 영화군	POSITIVE
9766949	완전 재밋음 역시 짱구가 최고!!	POSITIVE
9791064	본씨리즈 건너띄기로 봐도 이것보다는 재미있을듯..	NEGATIVE
10160407	이걸 조폭미화라고 평가한 사람들은 이 영화를 잘못봐도 한참 잘못 본 거다.	POSITIVE
7010443	아진짜 머이런경우가있냐?진짜 안볼란다ㅋ지금까잘봣음ㅋㅋ	NEGATIVE
9440529	화면은 참예쁘던데..그거말고는..	NEGATIVE
9470303	옛날영화라서 그런지 연출도 웃음이 나올정도고 뜬금없이 일어나는 갖가지 사건은 연관성도 없고 뜬금없이 기 없이 승전결 이런식임.. 군대에서 틀었는데 욕 많이먹었음 ㅜㅜ 보지마세요	NEGATIVE
2511368	완전 짱 박대동길홍도쾌!!!!	POSITIVE
2648758	이야기의 큰 스토리가 없는것 같군요	NEGATIVE
6166011	이영화정말별로다...니콜라스케이지연기만볼만함.	NEGATIVE
9483991	결승전에서 공정하지 못했다는 말이 많은데 이것 또한 장동민이 게임을 하면서 1라운드부터 지금까지 다 만들어놓은 결과물이라 생각한다. 장동민은 게임만 잘해왔던것 뿐만아니라 게임을 하면서 사람들과의 관계도 잘 맺어온 것 같다. 물론 오현민도 멋잇었다!!	POSITIVE
6338812	이거 완전 재밌다고 하던데 한번 보니 재밌군요.	POSITIVE
6766799	솔직히 내가 잡스에 인간성에 대해서 아는것도없고 뭐라 할것도 없는데.잡스가 지금 IT산업 다 바꿔놓고. APP이라는 개념을 처음 내놓고. 그걸 파는 앱스토어 개념도 만들어냈다. 애플이 먼저나오고 안드로이드가 나온거야알겠냐 OO들아	POSITIVE
3576721	목포.. 붹	NEGATIVE
7742318	흔한 범죄자 미화 감성팔이물	NEGATIVE
7564856	케이블 드라마 나인 > 넘사벽 > 모든 지상파 드라마. 지상파는 제발 드라마 만들지 마라!!	NEGATIVE
9130941	왜 이리 평점이 낮지ㅜㅜ 재밌었는데	POSITIVE
6337028	초등학교때 부터 내 맘속에 최고의 드라마	POSITIVE
1702832	어?드라마두잇었네!일요일아침마다푹빠졌던.....................	POSITIVE
8373158	같은 동족이라는 걸 떠나서 같은 인간으로써 도울 수 없다는게 안타깝네요. 장성택사건도 그렇고 머지않아 북한체제가 자멸할 날도 멀지 않은거 같은데... 중국이 호시탐탐 노리고 있고, 결국엔 북한땅을 중국에게 또 빼앗길 것 같네요.	NEGATIVE
7508856	최고!!	POSITIVE
9501090	갓동민 역시 기대를 저버리지않았음	POSITIVE
9283351	내나이 서른다섯... 수지에게 끌린다.. 아저씨 집에서 라면먹고 갈래?ㅎㅎ	POSITIVE
8585648	이토록 지루한 연출력을 보이는 감독에게 야유를....	NEGATIVE
8566395	정말짱이에요!!진짜감동받을만큼눈물나게잘쓰셨네요~~별점십점드릴게요♡	POSITIVE
4916914	OOO기영화...특히 이정우.고다미.김푸른 이것들 제일 심하네	NEGATIVE
7172459	엄기준 연기 너무 잘하네요~~짱	NEGATIVE
9925541	최근본 영화중에 최악인듯...처음엔 흥미진진했는데 갈수록 지루하고 허무하고 짜증	NEGATIVE
10138385	팔 절단 씬 이후 sigur ros의 festival이 터지는 순간, 넘쳐 흐르는 카타르시스, 미친듯이 돋는 소름.	POSITIVE
8655793	현실적인 건 갑자기 들이닥친 폭력 앞에 무력한 모습뿐. 순 어거지밖에 없는 영화. 이거 보지 마시고 나오미 왓츠의 '앨리 파커'를 보세요.	NEGATIVE
3271997	정준호 OOO 떄문에 일점이다.	NEGATIVE
10023116	평점에 오류가 있는 영화다	POSITIVE
3204167	쇼생크탈출보다 분명한 명작이에요.	POSITIVE
9934412	타오역의 연기가 조금 어색했지만, 클린트 이스트우드는 정말 대단했다.영화를 보는 중 나도 모르게 그와 동화됨을 느꼈다.그리고 영화의 절정 부분에서의 북받쳐 올라오는 그 슬픔이란...	POSITIVE
9146815	그냥 여자들의 이중성일뿐.. 아이구 의미없다.	NEGATIVE
9004552	순수하고 아름답다 :)	POSITIVE
2707847	짱이다 또보고 싶은데 똘볼수 있나 누가 좀 가르쳐 주세요~	POSITIVE
6336483	언론의 맹점과 군중심리. 개인의심리까지 파헤치면서도 재미까지 균형을 잘 맞춘 멋진영화	POSITIVE
8453159	이 평점을 보고 감독이 행복해하는 얼굴을 보고싶지 않다.	NEGATIVE
5747057	ㅎㅎ 기대 안하고 봤는데 반전도 있고 재미있네요. 연인 혹은 가족끼리 보면 좋을듯	POSITIVE
1887361	야동도 극장에서 개봉을 할수가 있다는거	NEGATIVE
9567649	세련되고 재밌었어요.	POSITIVE
5384161	보는이를 배려하지 않은 영화.	NEGATIVE
9362030	나의 캣우먼은 이렇지 않아!!	NEGATIVE
283317	정말 좋은 영화.. 진정한 사랑이 무엇인지를 말해주는 영화	POSITIVE
8929687	대박 꼭보세요 스릴감 액션굿	POSITIVE
9709983	이런영화가 있었다니. . 강우석답다.	NEGATIVE
9567407	JJ에이브럼스를 발견하게 해준 영화. 미션임파서블 4보다 더 긴장감 있고 재밌는 훌륭한 오락영화였다.	POSITIVE
323684	제목부터 심상치 않은 영화 옥주현나오는줄알았다	NEGATIVE
7015508	시즌4도 만들어주세요!! 꼭시리즈 중에는 3가 젤 재밌었찌만 하윤이가 없어,, ㅜㅜ	POSITIVE
10165789	은근 계속 웃으며 봤어요. 적절한 유머와 재미있는 소토리. 눈물도 찔끔. 재미있어요. 몰랑몰랑.	POSITIVE
6596257	이런 신파를 바라다. 시종일관 울며 보다.	POSITIVE
9127550	여자비명소리 정말 거슬림..	NEGATIVE
7388228	내 평점 10 게임 포탈과 터미네이터3, 다이하드4와 아이로봇을 믹스한 영화를 본 기분. 그래도 배우들 연기도 좋고 시간 떼우기용 이상으로 꽤나 재밌게봄. 물론 결말은 황당. 용두사미. 영화에겐 상영시간 10분이 더 필요했다.	POSITIVE
1371296	재미무	NEGATIVE
8920614	특수효과 없이도 관객을 납득시키던 능력.	POSITIVE
8765944	진짜 패트레이버 팬이다 원작 만화는 복습에 복습을 더해 수십번을 보고, 애니는 원작과 비교해서 너무 떨어져서 딱 1번만 보고, 극장판도 수십번 봤다.근데 이건...제발 팬이라면 보지 말아라	NEGATIVE
8896846	학교에서 봤는데 점말감동받았다이겼을때정말좋았당~~^^	POSITIVE
6743493	ㅄ같은영화	NEGATIVE
103612	내생의 최고의 영화	POSITIVE
7264399	패륜영화	NEGATIVE
2731262	존쿠삭 같은 남자와 결혼하고 싶음.ㅋㅋ	POSITIVE
280928	메트로식 액션이란 재미없는 액션을 뜻한다	NEGATIVE
8773998	히가시노 게이고의 추리소설이 사랑 받는 이유는, 치밀한 트릭도 크겠지만 사람이 사람을 죽이는 행위에 감성적 정당성을 부여한 탁월한 설득력에 있다. 본 원작은 말 그대로 '헌신적 사랑'이 그 키워드였고, 용의자 x는 거기에 집중해 훌륭히 결을 살려냈다.	POSITIVE
7861263	카톨릭과 개신교를 합쳐서 기독교(그리스도교)라고 합니다. 기독교에서는 하나님(유일신)이 맞습니다. 하느님(하늘님)은 애국가에 나오는 표현이구요.	POSITIVE
8569859	아직 안봤지만 재밌을 것 같아요~ 평점이 낮다는 사람들이 있기에 평점올리기 위해서 10점줌~ㅎㅎ	POSITIVE
5981617	완전 잼있어요.담주까지 어케 기다린데...궁금하다...암튼 부탁해요 캡틴 짱!!!	POSITIVE
7178542	데이빗 린치를 좋아하는 사람에겐 필추. 물론 TV드라마를 먼저 보고 봐야..	POSITIVE
7433295	2005년씨짘ㅋㅋㅋㅋㅋㅋ나올때마닼ㅋㅋㅋㅋㅋㅋ으헠ㅋㅋㅋ근데재밌어요	POSITIVE
9829200	망해라임권택작품들.	NEGATIVE
6087622	아기도 너무 귀엽고 당하는 악당들도 귀엽고 잔잔하니 부담스럽지 않고 좋네요	POSITIVE
8669587	솔직히 배우들은 열심히 연기했고 감독과 스태프들도 노력한 흔적이 많이 보이긴 하지만 뭔가 스토리가 부자연스럽기도 하고 너무 잘 풀려가는 느낌? 그리고 시청자를 확 사로잡을 수 있는 특유의 재미가 없어서 많이 아쉬움이 남는 영화이다.	NEGATIVE
4411934	이 정도일 줄은 몰랐다. 상술이 대단하군.	NEGATIVE
9930651	기분종게 웃겨주는 영화...	POSITIVE
8326325	웹툰으로도 즐겁게 봤는데 드라마로도 연기를 너무 잘하셔서 보는 내내 재미있었다	POSITIVE
7270189	몇년전에 돌려서 본거..재미없다..	NEGATIVE
7493902	진짜잼나게 화이팅하면서보다가 요즘 채널돌렸어요혐오스러워서 여주인공 완전 돌개념 ㅉㅉ작가야 밥은묵고댕기나	NEGATIVE
767841	셀리아나웬디나똑같이예쁘던데?ㅋ오만과편견에나온게웬디였구나	POSITIVE
3968177	봐도봐도 재밌고 감동적인 영화.역시멋진여자	POSITIVE
5698885	그레이 아나토미 같은 의학 인척 하는 로맨스가 아니라 진짜 의학 드라마 ㅋㅋ	POSITIVE
1428909	제일 실망스런 일본 영화	NEGATIVE
9564633	그냥 쓰레기. 재미두없구 그렇다구 그닥 야하지두않구 ㅋ	NEGATIVE
4067847	추잡한 내용	NEGATIVE
7603915	개그맨들은 지들 본업부터나 똑바로 하시죠 게스트나 불러대지 말고	NEGATIVE
6168593	난 실화라는 게 신기할 뿐일세. 아무튼 연기 참 잘한다.	POSITIVE
8912658	예능이라고하기에는 서로싸우고갈등생기고 이런거를보여주니까 괜히 보는사람도 짜증나네요;	NEGATIVE
8831398	진심 시간아깝네.. 뭔가 신비하고 그럴줄알았는데 저포스터랑 전혀 안맞는내용임	NEGATIVE
7402718	어떻게 이게 평점이 이렇게 높지... 개봉당시 극장가서 봤을 때 진짜 지루해 죽는 줄 알았는데.... 연기 개판 스토리 개판 하나도 안슬프고;;	NEGATIVE
9649980	이정도면 10점 받아야지	POSITIVE
10193725	별 0개를 주고싶은데 1이 최하라서 1점줍니다. 개인적으로 영화감독이 이 영화를 내면서 성공할거라 예감했다면, 그건 대한민국 관람객들의 수준을 아주 평가절하한거라고 단호히 말합니다.	NEGATIVE
9328800	엄청 예전에 본 영화인데 아직까지 잊지 못하는 수작 !!!!	POSITIVE
4038244	말이필요없다. 보다가 자려고 마음 먹엇다	NEGATIVE
6671465	왜르케 평점이 낮냐... 난 재밌게 봤구만.... 게이도 나오고...	POSITIVE
5553873	넘 재미가없구나.. 졸작이다..	NEGATIVE
5138814	포켓몬스터 영화화된다해서 왔는데 참재밌네여 조커도나오고	NEGATIVE
9727800	신선한 소재 좋앗음 ..2편 기대하고 있음	POSITIVE
10074713	1점도 아깝다 오글거려서 이건 뭐 알바들 진짜 불쌍타	NEGATIVE
9231009	종훈이형 가오 상하게 왜 이런데 나와요	NEGATIVE
6905228	너무 재밌다	POSITIVE
151670	시대착오적 애니메이션	NEGATIVE
8612948	전 이평점에 10느면 어케되는지 궁금해서 해봄	POSITIVE
3289767	뭔가 시사하는바가 있던 영화	POSITIVE
9907762	혹시 감독이 천재가 아닐까하는 말도안되는 생각도 해본다...왜, 수능문제 잘 풀고 일부러 오답만 찍어서 0점 맞는 전국 1등처럼..이 영화는 놀라우리만큼 내적, 외적인 측면에서 엉망진창이다. 어느 것 하나 정답을 찍어서 포인트를 올린 것이 없다.	NEGATIVE
3502685	최고	POSITIVE
9300543	물체가 움직이거나 어떤 일이 진행되는 빠르기.	NEGATIVE
9127663	마음 같아서는 별을 끝도 없이 주고싶은데 그러지 못해서 아쉽습니다.감수성 풍부한 남자이지만 드라마를 보면서 울어본적은 없는데.. 기분좋은날을 보면서 똑같이 파킨슨병으로 돌아가신 저희 할머니가 생각나서 하염없이 울었습니다..	POSITIVE
9207576	메시지가 정말 특별한 영화! 강추합니당~	POSITIVE
5327554	120억 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	NEGATIVE
9937756	2000년대가 된 지금 시점에서 더욱 소중하게 다가오는 영화...	POSITIVE
3292944	보지마	NEGATIVE
1421650	변태적 성욕 자기합리화	NEGATIVE
5370081	이미 TV에서 하는 영화 개봉해서 뭐함?	NEGATIVE
10053886	스케일은 시리즈 중 가장 작으면서 제작비는 시리즈 최고봉.. 도대체 뭐에다 제작비를 쓴거니? 조니 뎁 출연료로? 잭 스패로우 원맨쇼는 재미없었어.	NEGATIVE
284231	존나 재미없어요 보지마요	NEGATIVE
8932070	스토리는 별거 없는데 액션이 지림.	POSITIVE
9222203	재미 있었어요~ 아이도 재미있었데요	POSITIVE
10247907	바둑 18급수짜리가 봐도 오글거림의 향연. 왜 수 한마디 한마디에 바둑용어가 올라오는지.. 타짜2와 더불어 타짜의 아류를 자처한 영화	NEGATIVE
5027645	간만에 잘만든영화봣다 불륜의내면심리를 제대로 분석한 아트작이다 유럽영화짱	POSITIVE
8934341	이 영화 시리즈로 인해 나는 휴 잭맨 팬이 되었다고 한다 ㅋ	POSITIVE
915148	한번쯤 이 여인들처럼 떠나보고 싶어지게 하는 영화.	POSITIVE
4295299	이건 또 뭔가요;;;	NEGATIVE
3816306	빨간 풍선을 따라가는 아이, 아이를 통해 행복해지는 이들.. 아름답다..	POSITIVE
2907640	휴.. 나 이거 왜봤지..	NEGATIVE
9855891	나름 그냥 그저그런 영화	NEGATIVE
5815880	조엘 슈마허 최악의 영화 차라리 배트맨과 로빈이 좋음	NEGATIVE
9413946	대단한 것일 줄 착각. 재미도 없고, 긴장감도 없고.	NEGATIVE
8683953	이영화의 유일한 미덕인 태국가요를 재조명 해주었다는데 이 별을 바친다.태국노래 cd를 사고싶어질 지경이니까...	NEGATIVE
2236971	나 이거 중학교때 퍼펙트 월드랑 동시상열으루 봤는데 ㅋㅋㅋ 잼있었음!!	POSITIVE
5137205	굿!	POSITIVE
7749265	그녀의 힘든 여정과는 달리 영화는 늘어진다.	NEGATIVE
8511920	남녀간 사랑, 가족간의 사랑이 아닌 다른 사랑도 얼마나 진한지 보여주는 영화	POSITIVE
10155148	믿지마세요 애색긔들이 다 평점 올려논거니까	NEGATIVE
403718	그래도 9.0은 넘 후하군여. 평점 7.2	NEGATIVE
780298	깜찍하고 귀여운 엄지왕자,사악한 마녀로부터 마을을 지켜라	NEGATIVE
1031691	처음에는 좋았는데 가면 갈수록 이야기가 삼매경으로 빠지는	NEGATIVE
7822465	흠....나름 갠찬네요	POSITIVE
445054	낯선 섬, 낯선 타인이 완전한 사랑이 되기까지의 독특한 전이	POSITIVE
6270288	13구역이라는 머리를 떼고 나왔을면 더 좋았을 것을 암튼 상반기 최고의 액션 영화다	POSITIVE
9825212	결국은 세계는 이해관계에 따라 움직인다.악과 선은 없다.다 가족을 사랑하고 돈 벌고 싶어한다.	POSITIVE
7533281	별루	NEGATIVE
4383895	좋은소재 못 살린 OO 감독. 연출만 잘 했어도 대단한 영화가 되었을텐데...쯧쯧..	NEGATIVE
2915742	저수지의 개폼 버젼. 참고가 아닌 표절.	NEGATIVE
9990310	한국남자들이여 자신을 좋아할만큼 능력이 아닌 매력과 인간으로서의 냄새를 내뿜어라. 하지만 한국에선 불가능 ㅠ조용한 분위기에서 터지는 관계씬과 특히나 코미디는 정말로 재미잇다.	POSITIVE
10059268	네이든 영화 강추합니다. 수학천재 얘기라고 해서 지루할꺼라 생각했는데...감동적이구 즐겁게 봤어요. Ost두 넘 좋았구요. 알러뷰~~	POSITIVE
5028683	하이틴 공포물의 대표격. 단점이라면 살인마가 하나도 안 무섭다.	NEGATIVE
